"Id";"Descricao";"TipoUnidade_id";"Ativo";"NomeExibicao"
"01056016001";"GERFAD - Gerência de Fiscalização Administrativa e Análise de Recursos de Credenciados";"4";"1";"GERFAD"
"01056016001001";"NUFAD - Núcleo de Fiscalização Administrativa de Credenciados";"4";"1";"NUFAD"
"01056016002";"GERTE - Gerência de Credenciamento ao Transporte Escolar - DETRAN";"4";"1";"GERTE"
"01056016003";"GERCRE - Gerência de Credenciamento de Entidades e Profissionais";"4";"1";"GERCRE"
"01056017";"DIRCONV - Diretoria de Controle de Veículos e Condutores - DETRAN";"4";"1";"DIRCONV"
"01056017001";"Desativado - RENAVAM - DETRAN";"4";"0";"RENAVAM - Desativado"
"01056017002";"Desativado - GERFAD";"4";"0";"GERFAD - Desativado"
"01056017003";"Desativado - RENACH - Registro Nacional de Condutores Habilitados";"4";"0";"Desativado - RENACH"
"01056017004";"Desativado - RENAINF - Registro Nacional de Infrações - DETRAN";"4";"0";"Desativado - RENAINF"
"01056017005";"CGATE - Coordenadoria Geral de Atendimento ao Usuário";"4";"0";"CGATE"
"01056017005001";"Central 154";"4";"0";"Central 154"
"01056017005002";"GERTRAN I - Gerência Regional de Trânsito de Brasília";"4";"0";"GERTRAN I"
"01056017005002001";"NUPET - Núcleo de Programa Educativo de Trânsito";"4";"0";"NUPET / NUCET"
"01056017005002002";"Desativado - NUVEI I - Núcleo de Atendimento de Veículo de Brasília";"4";"0";"Desativado - NUVEI I"
"01056017005003";"Desativado - GERTRAN II - Gerência Regional de Trânsito de Taguatinga";"4";"0";"Desativ GERTRAN II"
"01056017005003001";"Desativado - GERTRAN II - Núcleo de Atendimento de Habilitação de Taguatinga";"4";"0";"Desativ GERTRAN II"
"01056017005003002";"NUVEI II - Núcleo de Atendimento de Veículo de Taguatinga";"4";"0";"NUVEI II"
"01056017005004";"GERTRAN V - Gerência Regional de Trânsito do Gama";"4";"0";"GERTRAN V"
"01056017005005";"GERTRAN IV - Gerência Regional de Trânsito do Paranoá";"4";"0";"GERTRAN IV"
"01056017005006";"GERTRAN VI - Gerência Regional de Trânsito de Sobradinho";"4";"0";"GERTRAN VI"
"01056017005006001";"NUHAB VI - Núcleo de Atendimento de Habilitação de Sobradinho";"4";"0";"NUHAB VI"
"01056017005006002";"NUVEI VI - Núcleo de Atendimento de Veículo de Sobradinho";"4";"0";"NUVEI VI"
"01056017005007";"NUTRAN II - Núcleo Regional de Trânsito de Planaltina - DETRAN";"4";"0";"NUTRAN II - DETRAN"
"01056017005008";"NUTRAN III - Núcleo Regional de Trânsito de Brazlândia - DETRAN";"4";"0";"NUTRAN III - DETRAN"
"01056017005009";"NUTRAN IV - Núcleo Regional de Trânsito do Recanto das Emas";"4";"0";"NUTRAN IV"
"01056017006";"GERPEN - Gerência de Penalidades";"4";"0";"GERPEN"
"01056017006001";"NUARE - Núcleo de Análise de Recursos";"4";"0";"NUARE"
"01056017006002";"NUPEN - Núcleo de Penalidades";"4";"0";"NUPEN"
"01056017006003";"NUDEP - Núcleo de Defesa Prévia";"4";"0";"NUDEP"
"01056017007";"GERHAB - Gerência de Habilitação e Controle de Condutores";"4";"0";"GERHAB"
"01056017008";"GERVEI - Gerência de Controle de Veículos";"4";"0";"GERVEI"
"01056017008001";"NUPLAV - Núcleo de Expedição de Placa de Veículo";"4";"0";"NUPLAV"
"01056017009";"GERSA - Gerência de Saúde";"4";"0";"GERSA"
"01056017009001";".";"4";"0";"."
"01056017010";"GERHAB - Gerência de Habilitação e Controle de Condutores";"4";"0";"GERHAB"
"01056017010001";"NUCAN - Núcleo de Avaliação de Candidatos";"4";"0";"NUCAN"
"01056018";"ASCOM - Assessoria de Comunicação - DETRAN";"4";"1";"ASCOM"
"01056019";"Corregedoria - DETRAN";"4";"0";"Corregedoria"
"01056020";"DIREDUC - Diretoria de Educação de Trânsito - DETRAN";"4";"1";"DIREDUC"
"01056020001";"GERAT-Gerência de Ação Educativa de Trânsito";"4";"0";"GERAT"
"01056020002";"NUFOR - Núcleo de Formação e Cursos de Trânsito - DETRAN";"4";"1";"NUFOR"
"01056020003";"NUPET- Núcleo de Programa Educativo de Trânsito - DETRAN";"4";"1";"NUPET"
"01056020004";"NUCET- Núcleo de Campanha Educativa de Trânsito - DETRAN";"4";"1";"NUCET"
"01056020005";"EPT - Escola Pública de Trânsito - DETRAN";"4";"1";"EPT Escola Publica T"
"01056020006";"GERAT - Gerência de Ação Educativa de Trânsito - DETRAN";"4";"1";"GERAT"
"01056021";"DIRAG - Diretoria de Administração Geral";"4";"0";"DIRAG"
"01056021001";"GERAD - Gerência de Apoio Administrativo";"4";"0";"GERAD"
"01056021001001";"NUDOC - Núcleo de Documentação e Comunicação Administrativa";"4";"0";"NUDOC"
"01056021001002";"NUMAP - Núcleo de Manutenção Predial";"4";"0";"NUMAP"
"01056022";"DIRPOL - Diretoria de Policiamento e Fiscalização de Trânsito - DETRAN";"4";"1";"DIRPOL"
"01056022001";"NURIN - Núcleo de Registro de Infração de Trânsito";"4";"0";"NURIN"
"01056022002";"NUOTE - Núcleo de Operação Técnica de Trânsito";"4";"0";"NUOTE"
"01056022003";"COPOL METROPOLITANA - Coordenação Regional de Policiamento e Fiscalização de Trânsito Metropolitana";"4";"0";"COPOL METROPOLITANA"
"01056022003001";"DVA I - Depósito de Veículo Apreendido Metropolitana";"4";"0";"DVA I"
"01056022004";"COPOL LESTE - Coordenação Regional de Policiamento e Fiscalização de Trânsito Leste";"4";"0";"COPOL LESTE"
"01056022005";"COPOL SUL - Coordenação Regional de Policiamento e Fiscalização de Trânsito Sul";"4";"0";"COPOL SUL"
"01056022005001";"DVA V - Depósito de Veículo Apreendido Sul";"4";"0";"DVA V"
"01056022006";"COPOL OESTE - Coordenação Regional de Policiamento e Fiscalização de Trânsito Oeste";"4";"0";"COPOL OESTE"
"01056022006001";"DVA II - Depósito de Veículo Apreendido Oeste";"4";"0";"DVA II"
"01056022007";"GERINSP - Gerência de Exame, Inspeção Técnica Veicular e de Emissão de Gases Poluentes";"4";"0";"GERINSP"
"01056022007001";"NUEVEP I - Núcleo de Exame, Inspeção Técnica Veicular e de Emissão de Gases Poluentes de Brasília";"4";"0";"NUEVEP I"
"01056022007002";"NUEVEP II - Núcleo de Exame, Inspeção Técnica Veicular e de Emissão de Gases Poluentes de Taguatinga";"4";"0";"NUEVEP II"
"01056022007003";"NUEVEP IV - Núcleo de Exame, Inspeção Técnica Veicular e de Emissão de Gases Poluentes do Paranoá";"4";"0";"NUEVEP IV"
"01056022007004";"NUEVEP VI - Núcleo de Exame, Inspeção Técnica Veicular e de Emissão de Gases Poluentes de Sobradinho";"4";"0";"NUEVEP VI"
"01056022007005";"NUEVEP V - Núcleo de Exame, Inspeção Técnica Veicular e de Emissão de Gases Poluentes do Gama";"4";"0";"NUEVEP V"
"01056022007006";"NUINSP - Núcleo de Inspeção Técnica Veicular";"4";"0";"NUINSP"
"01056023";"DIREN - Diretoria de Engenharia de Trânsito";"4";"0";"DIREN"
"01056023001";"GEREN - Gerência de Engenharia de Trânsito";"4";"0";"GEREN"
"01056023001001";"NUFEN - Núcleo de Fiscalização de Engenharia";"4";"0";"NUFEN"
"01056023001002";"NUMEQ - Núcleo de Sinalização e Manutenção de Equipamento Eletrônico";"4";"0";"NUMEQ"
"01056023001003";"SIHO - Sinalização Horizontal - DETRAN";"4";"0";"SIHO"
"01056024";"DIRPOF - Diretoria de Planejamento, Orçamento e Finanças - DETRAN";"4";"1";"DIRPOF"
"01056025";"DIRTEC - Diretoria da Tecnologia da Informação e Comunicação - DETRAN";"4";"1";"DIRTEC"
"01056026";"NURVAM - Núcleo de Registro Nacional de Veículos Automotores";"4";"1";"NURVAM"
"01056027";"NURINF - Núcleo de Registro Nacional de Infrações de Trânsito";"4";"1";"NURINF"
"01056028";"154 - Central - DETRAN";"4";"0";"154"
"01056029";"GERTRAN I - Gerência Regional de Trânsito de Brasília - DETRAN";"4";"1";"GERTRAN I"
"01056030";"NUHAB V - Núcleo de Atendimento de Habilitação Gama - DETRAN";"4";"0";"NUHAB I"
"01056031";"NUVEI I - Núcleo de Atendimento de Veículo de Brasília - DETRAN";"4";"1";"NUVEI I"
"01056032";"GERTRAN II - Gerência Regional de Trânsito de Taguatinga - DETRAN";"4";"1";"GERTRAN II"
"01056033";"NUHAB II - Núcleo de Atendimento de Habilitação de Taguatinga - DETRAN";"4";"0";"NUHAB II"
"01056034";"NUVEI II - Núcleo de Atendimento de Veículo de Taguatinga - DETRAN";"4";"1";"NUVEI II"
"01056035";"NUVEI IV - Núcleo de Atendimento de Veículos do Paranoá - DETRAN";"4";"0";"NUVEI IV"
"01056036";"GERTRAN IV - Gerência Regional de Trânsito do Paranoá - DETRAN";"4";"1";"GERTRAN IV"
"01056037";"GERTRAN VI - retire as demandas daqui";"4";"0";"GERTRAN VI"
"01056038";"NUHAB VI - Núcleo de Atendimento de Habilitação de Sobradinho - DETRAN";"4";"0";"NUHAB VI"
"01056039";"GERAT-Gerência de Ação Educativa de Trânsito";"4";"0";"GERAT"
"01056040";"COPOL METROPOLITANA - Coordenação Regional de Policiamento e Fiscalização de Trânsito Metropolitana - DETRAN";"4";"1";"COPOL METROPOLITANA"
"01056041";"NUFOR - Núcleo de Formação e Cursos de Trânsito - DETRAN";"4";"0";"NUFOR"
"01056042";"NUTRAN II - Núcleo Regional de Trânsito de Planaltina - DETRAN";"4";"1";"NUTRAN II"
"01056043";"GERAD - Gerência de Apoio Administrativo - DETRAN";"4";"0";"GERAD"
"01056044";"NUTRAN III - Núcleo Regional de Trânsito de Brazlândia - DETRAN";"4";"1";"NUTRAN III"
"01056045";"NUDOC - Núcleo de Documentação e Comunicação Administrativa - DETRAN";"4";"1";"NUDOC"
"01056046";"NUMAP - Núcleo de Manutenção Predial - DETRAN";"4";"1";"NUMAP"
"01056047";"COPOL LESTE - Coordenação Regional de Policiamento e Fiscalização de Trânsito Leste - DETRAN";"4";"1";"COPOL LESTE"
"01056048";"NUTRAN IV - Núcleo Regional de Trânsito do Recanto das Emas - DETRAN";"4";"1";"NUTRAN IV"
"01056049";"NUFEN - Núcleo de Fiscalização de Engenharia - DETRAN";"4";"1";"NUFEN"
"01056050";"COPOL OESTE - Coordenação Regional de Policiamento e Fiscalização de Trânsito Oeste - DETRAN";"4";"1";"COPOL OESTE"
"01056051";"COPOL SUL - Coordenação Regional de Policiamento e Fiscalização de Trânsito Sul - DETRAN";"4";"1";"COPOL SUL"
"01056052";"NUMEQ - Núcleo de Sinalização e Manutenção de Equipamento Eletrônico - DETRAN";"4";"1";"NUMEQ"
"01056053";"SIHO Sul - Sinalização Horizontal Sul - DETRAN";"4";"0";"SIHO Sul"
"01056054";"NUARE - Núcleo de Análise de Recursos - DETRAN";"4";"1";"NUARE"
"01056055";"NUPEN - Núcleo de Penalidades - DETRAN";"4";"1";"NUPEN"
"01056056";"GERVEI - Gerência de Controle de Veículos - DETRAN";"4";"1";"GERVEI"
"01056057";"NUDEP - Núcleo de Defesa Prévia - DETRAN";"4";"1";"NUDEP"
"01056058";"DVA I - Depósito de Veículo Apreendido Metropolitana - DETRAN";"4";"1";"DVA I"
"01056059";"NUCONV - Núcleo de Controle de Cadastro de Veículo";"4";"1";"NUCONV"
"01056060";"Desativado-NUMED - Núcleo de Medicina de Trânsito - DETRAN";"4";"0";"NUMED"
"01056061";"DVA II - Depósito de Veículo Apreendido Oeste - DETRAN";"4";"1";"DVA II"
"01056062";"Na Hora - Rodoviária";"4";"0";""
"01056063";"DVA V - Depósito de Veículo Apreendido Sul - DETRAN";"4";"1";"DVA V"
"01056064";"NUCAN - Núcleo de Controle de Candidatos - DETRAN";"4";"1";"NUCAN"
"01056065";"GERINSP - Gerência de Exame, Inspeção Técnica Veicular e de Emissão de Gases Poluentes - DETRAN";"4";"0";"GERINSP"
"01056066";"NUINSP - Núcleo de Inspeção Técnica Veicular - DETRAN";"4";"0";"NUINSP"
"01056067";"SEGAB - Secretaria do Gabinete da Direção Geral Detran";"4";"0";"SEGAB"
"01056068";"NUEVEP V - Núcleo de Exame, Inspeção Técnica Veicular e de Emissão de Gases Poluentes do Gama - DETRAN";"4";"0";"NUEVEP V"
"01056069";"NUEVEP VI - Núcleo de Exame, Inspeção Técnica Veicular e de Emissão de Gases Poluentes de Sobradinho - DETRAN";"4";"0";"NUEVEP VI"
"01056070";"NUEVEP IV - Núcleo de Exame, Inspeção Técnica Veicular e de Emissão de Gases Poluentes do Paranoá - DETRAN";"4";"0";"NUEVEP IV"
"01056071";"NUEVEP II - Núcleo de Exame, Inspeção Técnica Veicular e de Emissão de Gases Poluentes de Taguatinga - DETRAN";"4";"0";"NUEVEP II"
"01056072";"NUOTE - Núcleo de Operação Técnica de Trânsito - DETRAN";"4";"0";"NUOTE"
"01056073";"NUEVEP I - Núcleo de Exame, Inspeção Técnica Veicular e de Emissão de Gases Poluentes de Brasília - DETRAN";"4";"0";"NUEVEP I"
"01056074";"NUVEI VI - Núcleo de Atendimento de Veículos de Sobradinho - DETRAN";"4";"1";"NUVEI VI"
"01056075";"NUQUAV - Núcleo de Qualidade de Vida - DETRAN";"4";"0";"NUQUAV"
"01056076";"NUDEC - Núcleo de Desenvolvimento e Capacitação";"4";"0";"NUDEC"
"01056077";"Temporário Detran";"4";"0";"Temporário Detran"
"01056078";"NUREF - Núcleo de Registro Funcional - DETRAN";"4";"1";"NUREF"
"01056079";"NUSPA - Núcleo de Segurança e Prevenção de Acidentes - DETRAN";"4";"1";"NUSPA"
"01056079001";"NUEST- Núcleo de Sinalização Estratigráfica - DETRAN";"4";"0";"Nuest"
"01056080";"Na Hora - Sobradinho";"4";"0";""
"01056081";"NA HORA - CEILÂNDIA";"4";"0";"NA HORA - CEILÂNDIA"
"01056082";"SIHO Norte - Sinalização Horizontal Norte";"4";"0";"SIHO Norte"
"01056083";"Na Hora Riacho Fundo";"4";"0";""
"01056084";"Na Hora - Gama";"4";"0";""
"01056085";"Na Hora Taguatinga - DETRAN";"4";"1";"Na Hora Taguatinga"
"01056086";"EPT - Escola Pública de Trânsito";"4";"0";"EPT"
"01056087";"UCOI - Unidade de Controle de Infrações de Trânsito - DETRAN";"4";"1";"UCOI"
"01056088";"EPT - Escola Pública de Trânsito";"4";"0";"EPT"
"01056089";"NUPSI - Núcleo de Psicologia de Trânsito - DETRAN";"4";"0";"Nupsi"
"01056090";"NUREC - Núcleo de Receita - DETRAN";"4";"1";"NUREC"
"01056091";"NUCONT - Núcleo de Contabilidade - DETRAN";"4";"1";"NUCONT"
"01056092";"NUCOB - Núcleo de Cobrança - DETRAN";"4";"1";"NUCOB"
"01056093";"NUPRO - Núcleo de Estudo e Elaboração de Projeto - DETRAN";"4";"0";"NUPRO"
"01056094";"DIRAG - Diretoria de Administração Geral - DETRAN";"4";"1";"DIRAG"
"01056095";"NA HORA RODOVIÁRIA - DETRAN";"4";"0";"NA HORA RODOVIÁRIA"
"01056096";"NA HORA SOBRADINHO - DETRAN";"4";"1";"NA HORA SOBRADINHO"
"01056097";"NA HORA CEILÂNDIA - DETRAN";"4";"1";"Na hora Ceilândia"
"01056098";"NA HORA GAMA";"4";"0";"Na hora Gama"
"01056099";"NA HORA RIACHO FUNDO - DETRAN";"4";"1";"Na hora Riacho Fundo"
"01056100";"NUVEI V - Núcleo de Atendimento de Veículos do Gama - DETRAN";"4";"1";"NUVEI V"
"01056101";"NURFI - Núcleo de Registro Financeiro - DETRAN";"4";"0";"NURFI"
"01056102";"NULEI - Nucleo de Leilão - DETRAN";"4";"1";"NULEI"
"01056103";"Engenharia Ouvidoria";"4";"1";"Engenharia Ouvidoria"
"01056103001";"NUPRO - DETRAN";"4";"0";"NUPRO"
"01056104";"NUATE I - Núcleo de Atendimento às Entidades Públicas Credenciadas de Brasília - DETRAN";"4";"1";"NUATE I - DETRAN"
"01056105";"UMOP - Unidade de Motociclistas Operacionais de Trânsito - DETRAN";"4";"0";"UMOP"
"01056106";"NUATE II - Núcleo de Atendimento à Entidade Pública e Credenciada de Taguatinga - DETRAN";"4";"1";"NUATE II"
"01056107";"Agendamento - DETRAN";"4";"0";"AGENDAMENTO"
"01056108";"NUHAB IV -  Núcleo de Atendimento de Habilitação do Paranoá - DETRAN";"4";"0";"NUHAB IV"
"01056109";"Resetar cadastro Portal";"4";"0";"Resetar cadastro Por"
"01056110";"Recadastramento";"4";"0";"Recadastramento"
"01056111";"Tratamento - DETRAN";"4";"1";"Tratamento"
"01056112";"NUPAT - Núcleo de Patrimônio";"4";"1";"NUPAT"
"01056113";"Cadastro APP";"4";"0";"APP DETRAN"
"01056114";"NUEST- Núcleo de Sinalização Estratigráfica - DETRAN";"4";"1";"NUEST"
"01056115";"ARC- Aguardando resposta complementar";"4";"0";"ARC"
"01056116";"Engenharia- SEI";"4";"0";"Engenharia- SEI"
"01056117";"Vistoria";"4";"0";"Vistoria"
"01056118";"NUHAB I - Núcleo de Atendimento de Habilitação de Brasília - DETRAN";"4";"0";"NUHAB I"
"01056118001";"NUHAB 6 - Núcleo de Atendimento de Habilitação de Sobradinho - DETRAN";"4";"0";"NUHAB 6"
"01056118002";"NUHAB 2 - Núcleo de Atendimento de Habilitação de Taguatinga - DETRAN";"4";"0";"NUHAB 2"
"01056118003";"NUHAB 4 - Núcleo de Atendimento de Habilitação do Paranoá - DETRAN";"4";"0";"NUHAB 4"
"01056118004";"NUHAB 5 - Núcleo de Atendimento de Habilitação Gama - DETRAN";"4";"0";"NUHAB 5"
"01056119";"Gerência de Vistorias e Inspeções Técnicas – GERVIT";"4";"1";"GERVIT"
"01056120";"GERÊNCIA DE CREDENCIAMENTO";"4";"0";"GERCRE"
"01056121";"CNH Social";"4";"1";"CNH Social"
"01056122";"GERFAD - Gerência de Fiscalização Administrativa e Análise de Recursos de Credenciados";"4";"0";"GERFAD"
"01056123";"Núcleo Regional de Atendimento do Aeroporto- NUTRAN 1.";"4";"1";"NUTRAN 1- Aeroporto"
"01056124";"GERCOP - Gerência de Controle Operacional de Trânsito";"4";"1";"GERCOP"
"01056125";"GEROF- Gerência de Orçamento e Finanças";"4";"0";"GEROF"
"01056126";"Procuradoria Jurídica- PROJUR";"4";"1";"PROJUR"
"01057";"EMATER - Empresa de Assistência Técnica e Extensão Rural";"3";"1";"EMATER"
"01058";"FUNAP - Fundação de Amparo ao Trabalhador Preso";"3";"1";"FUNAP"
"01058001";"Diretoria Executiva - DIREC/FUNAP";"4";"1";"DIREC"
"01059";"FAP - Fundação de Apoio à Pesquisa";"3";"1";"FAP"
"01060";"FEPECS - Fundação de Ensino e Pesquisa em Ciência da Saúde";"3";"1";"FEPECS"
"01061";"FHB - Fundação Hemocentro de Brasília";"3";"1";"FHB"
"01062";"FJZB - Fundação Jardim Zoológico de Brasilia";"3";"1";"FJZB"
"01063";"PROCON/DF - Instituto de Defesa do Consumidor do Distrito Federal";"3";"1";"PROCON/DF"
"01063001";"Diretoria de Atendimento ao Consumidor";"4";"1";"DAC"
"01064";"IPREV/DF - Instituto de Previdência dos Servidores";"3";"1";"IPREV/DF"
"01065";"IBRAM - Instituto do Meio Ambiente e Recursos Hídricos do Distrito Federal - Brasília Ambiental";"3";"1";"IBRAM"
"01065001";"DIFIS I - Diretoria de Auditoria e Fiscalização I - Combate à Poluição Sonora";"4";"1";"DIFIS I"
"01065001001";"Auditor-01";"4";"0";"Auditor"
"01065001002";"Auditor-02";"4";"0";"Auditor"
"01065001003";"Auditor-03";"4";"0";"Auditor"
"01065001004";"Auditor-04";"4";"0";"Auditor"
"01065001005";"Auditor-05";"4";"0";"Auditor"
"01065001006";"Auditor-06";"4";"0";"Auditor"
"01065001007";"Auditor-07";"4";"0";"Auditor"
"01065001008";"Auditor-08";"4";"0";"Auditor"
"01065001009";"Auditor-09";"4";"0";"Auditor"
"01065001010";"Auditor-10";"4";"0";"Auditor"
"01065001011";"Auditor-11";"4";"0";"Auditor"
"01065001012";"Auditor-12";"4";"0";"Auditor"
"01065001013";"Auditor-13";"4";"0";"Auditor"
"01065001014";"Auditor-14";"4";"0";"Auditor"
"01065001015";"Auditor-15";"4";"0";"Auditor"
"01065001016";"Auditor-16";"4";"0";"Auditor"
"01065002";"DIFIS V - Diretoria de Auditoria e Fiscalização V - Atividades licenciamento e recursos hídricos";"4";"1";"DIFIS V"
"01065003";"DIFIS II - Diretoria de Auditoria e Fiscalização II -  Ativa";"4";"1";"DIFIS II - Ativa"
"01065004";"DIFIS IV - Diretoria de Auditoria e Fiscalização IV - Fauna e Pesqueiros.";"4";"1";"DIFIS IV"
"01065005";"SUAG-Superintendência de Administração Geral";"4";"1";"SUAG"
"01065006";"DIREM - Diretoria de Risco de Emergência e monitoramento";"4";"1";"DIREM/IBRAM"
"01065007";"SECEX - Secretaria Executiva";"4";"1";"SECEX"
"01065007001";"CAC - Central de Atendimento ao Cidadão";"4";"1";"CAC"
"01065008";"SULAM - Superintendência de Licenciamento Ambiental";"4";"1";"SULAM"
"01065008001";"DILAM I";"4";"1";"DIR LICENCIAMENTO"
"01065008002";"DILAM II";"4";"1";"DIR LICENCIAMENTO"
"01065008003";"DILAM III";"4";"1";"DIR LICENCIAMENTO"
"01065008004";"DILAM IV";"4";"1";"DIR LICENCIAMENTO"
"01065008005";"DILAM V";"4";"1";"DIR LICENCIAMENTO"
"01065009";"SUCON - Superintendência  de Manutenção Unidades de Conservação e Parques - IBRAM";"4";"1";"SUCON"
"01065009001";"Diretoria de Prevenção e Combate aos Incêndios Florestais";"4";"0";"DPCIF"
"01065009002";"DPCIF - Diretoria de Prevenção e Combate aos Incêndios Florestais";"4";"1";"DPCIF"
"01065010";"DIAVA - Diretoria de avaliação da qualidade ambiental";"4";"0";"DIAVA"
"01065011";"DICON  - Diretoria de Conservação";"4";"1";"DICON"
"01065012";"DIFIS III - Diretoria de Auditoria e Fiscalização III - Parcelamento do Solo";"4";"1";"DIFIS III"
"01065013";"DIRUC I Inativa";"4";"1";"DIRUC I - Inativa"
"01065014";"DIRUC II - Diretoria Regional Ucs";"4";"0";"DIRUC II"
"01065015";"DIRUC III - Diretoria Regional Ucs";"4";"0";"DIRUC III"
"01065016";"SUFAM - Superintendência de Fiscalização / IBRAM";"4";"1";"SUFAM/IBRA"
"01065016001";"SUFAM/DIFIS IV";"4";"0";"SUFAM/DIFIS IV"
"01065016002";"SUFAM/DIFIS V";"4";"0";"SUFAM/DIFIS V"
"01065016003";"SUFAM/DIFIS III";"4";"0";"SUFAM/DIFIS III"
"01065016004";"SUFAM/DIFIS II";"4";"0";"SUFAM/DIFIS II"
"01065016005";"SUFAM/DIFIS I";"4";"0";"SUFAM/DIFIS I"
"01065017";"DIRUC I - Diretoria de Unidade de Conservação I";"4";"1";"DIRUC I"
"01065018";"DIRUC II - Diretoria de Unidade de Conservação II";"4";"1";"DIRUC II"
"01065019";"DIRUC III - Diretoria de Unidade de Conservação III";"4";"1";"DIRUC II"
"01065020";"DIPUC - Diretoria de Implantação de Unidades de Conservação";"4";"1";"DIPUC"
"01065021";"DIPOM - Diretoria de Projetos, Obras e Manutenção";"4";"1";"DIPOM"
"01065022";"UAI - Unidade de Auditoria Interna";"4";"1";"UAI"
"01065023";"GEFAU - Gerência de Fauna Silvestre";"4";"1";"GEFAU"
"01066";"JBB - Jardim Botânico de Brasília";"3";"1";"JBB"
"01067";"PCDF - Polícia Civil do Distrito Federal";"3";"1";"PCDF"
"01067001";"JAQUELINE MONTEIRO MENEZES";"4";"1";"JAQUELINE"
"01068";"PMDF - Polícia Militar do Distrito Federal";"3";"1";"PMDF"
"01068001";"Departamento Operacional - DOp";"4";"0";"DOp"
"01069";"PGDF - Procuradoria Geral do Distrito Federal";"3";"1";"PGDF"
"01069001";"Diretoria de Suporte Administrativo da Procuradoria Fiscal";"4";"1";"DIFIS/PROFIS"
"01069002";"Diretoria de Recuperação Extrajudicial e Levantamento de Crédito";"4";"1";"Direc"
"01069002001";"Gerência de Composição Extrajudicial e Atendimento ao Público";"4";"1";"Gecomp"
"01070";"SEAGRI - Secretaria de Estado da Agricultura, Abastecimento e Desenvolvimento Rural do Distrito Federal";"3";"1";"SEAGRI"
"01071";"CACI - Casa Civil do Distrito Federal";"3";"1";"CACI"
"01072";"SECEC - Secretaria de Estado de Cultura e Econ. Criativa do DF";"3";"1";"SECEC"
"01073";"SDE - Secretaria de Estado de Desenvolvimento Econômico do Distrito Federal";"3";"0";"SDE"
"01074";"SEE - Secretaria de Estado de Educação do Distrito Federal";"3";"1";"SEE"
"01074001";"COOR. REGIONAL DE ENSINO DE BRAZLÂNDIA";"4";"1";"CRE BRAZLÂNDIA"
"01074002";"COOR. REGIONAL DE ENSINO DE CEILÂNDIA";"4";"1";"CRE CEILÂNDIA"
"01074003";"COOR. REGIONAL DE ENSINO DE PLANALTINA";"4";"1";"CRE PLANALTINA"
"01074004";"COOR. REGIONAL DE ENSINO DE SAMAMBAIA";"4";"1";"CRE SAMAMBAIA"
"01074005";"COOR. REGIONAL DE ENSINO DE SANTA MARIA";"4";"1";"CRE SANTA MARIA"
"01074006";"COOR. REGIONAL DE ENSINO DE SÃO SEBASTIÃO";"4";"1";"CRE SÃO SEBASTIÃO"
"01074007";"COOR. REGIONAL DE ENSINO DE SOBRADINHO";"4";"1";"CRE SOBRADINHO"
"01074008";"COOR. REGIONAL DE ENSINO DE TAGUATINGA";"4";"1";"CRE TAGUATINGA"
"01074009";"COOR. REGIONAL DE ENSINO DO GAMA";"4";"1";"CRE GAMA"
"01074010";"COOR. REGIONAL DE ENSINO DO GUARÁ";"4";"1";"CRE GUARÁ"
"01074011";"COOR. REGIONAL DE ENSINO DO NÚCLEO BANDEIRANTE";"4";"1";"CRE BANDEIRANTE"
"01074012";"COOR. REGIONAL DE ENSINO DO PARANOÁ";"4";"1";"CRE PARANOÁ"
"01074013";"COOR.REGIONAL DE ENSINO DO PLANO PILOTO/CRUZEIRO";"4";"1";"CRE PPC"
"01074014";"COOR. REGIONAL DE ENSINO DO RECANTO DAS EMAS";"4";"1";"CRE RECANTO DAS EMAS"
"01074015";"EAPE - Subsecretaria de Formação Continuada dos Profissionais da Educação/SEEDF";"4";"1";"EAPE/SEEDF"
"01074016";"GABINETE";"4";"0";"GAB"
"01074017";"SUGEP - Subsecretaria de Gestão de Pessoas/SEEDF";"4";"1";"SUGEP/SEEDF"
"01074018";"SUB. EDUCAÇÃO BÁSICA - SUBEB";"4";"1";"SUBEB"
"01074019";"SUB. INFRAESTRUTURA E APOIO EDUCACIONAL";"4";"1";"SIAE"
"01074020";"SINOVA - Subsecretaria de Inovação e Tecnologias Pedagógicas e de Gestão/SEEDF";"4";"0";"SINOVA/SEEDF"
"01074021";"COOR. DE SUPERVISÃO NORMAS INFO DO SISTEMA DE ENSINO";"4";"0";"COSIE"
"01074022";"DIRETORIA DE ACOMPANHAMENTO DA OFERTA EDUCACIONAL";"4";"0";"DIOFE"
"01074023";"SUBSECRETARIA  DE ADMINISTRAÇÃO GERAL";"4";"1";"SUAG"
"01074024";"SUPLAV - Subsecretaria de Planejamento, Acompanhamento e Avaliação/SEEDF";"4";"1";"SUPLAV/SEEDF"
"01074025";"SUBIN - Subsecretaria de Educação Inclusiva e Integral/SEEDF";"4";"1";"SUBIN/SEEDF"
"01074026";"SUPLAV - SUBSECRETARIA DE PLANEJAMENTO, ACOMPANHAMENTO E AVALIAÇÃO/SEE";"4";"0";"SUPLAV/SEEDF"
"01074027";"Subsecretaria de Educação Inclusiva e Integral - SUBIN/SEE";"4";"0";"SUBIN/SEE"
"01074028";"CORREG - Corregedoria/SEEDF";"4";"1";"Corregedoria/SEEDF"
"01074029";"UnDF - Universidade do Distrito Federal Professor Jorge Amaury Maia Nunes";"4";"0";"UnDF"
